PLAYER_ID,SEASON_START_YEAR,TS_PCT,AGE,SEASON_FGA_EST,PREV_TS_PCT,PREV_SEASON
1630184,2023,0.441,23.0,92.39999999999999,0.584,2022.0
1630188,2022,0.565,23.0,510.0,0.595,2021.0
1630188,2023,0.682,24.0,396.5,0.565,2022.0
1630188,2024,0.586,25.0,409.6,0.682,2023.0
1630188,2025,0.608,26.0,402.79999999999995,0.586,2024.0
1630191,2022,0.56,22.0,440.00000000000006,0.55,2021.0
1630191,2023,0.6,23.0,381.8,0.56,2022.0
1630191,2024,0.616,24.0,316.8,0.6,2023.0
1630191,2025,0.632,25.0,400.20000000000005,0.616,2024.0
1630192,2022,0.62,22.0,196.10000000000002,0.629,2021.0
1630192,2023,0.528,23.0,150.8,0.62,2022.0
1630192,2024,0.574,24.0,142.5,0.528,2023.0
1630192,2025,0.558,25.0,150.79999999999998,0.574,2024.0
1630193,2022,0.578,24.0,939.6,0.543,2021.0
1630193,2023,0.577,25.0,890.8,0.578,2022.0
1630193,2024,0.57,26.0,438.90000000000003,0.577,2023.0
1630193,2025,0.577,27.0,903.0,0.57,2024.0
1630194,2022,0.62,24.0,207.0,0.568,2021.0
1630194,2023,0.58,25.0,483.8,0.62,2022.0
1630194,2024,0.573,26.0,144.0,0.58,2023.0
1630194,2025,0.65,27.0,338.0,0.573,2024.0
1630197,2022,0.522,21.0,248.2,0.485,2021.0
1630197,2023,0.525,22.0,120.39999999999999,0.522,2022.0
1630198,2022,0.626,23.0,511.0,0.519,2021.0
1630198,2023,0.626,24.0,483.6,0.626,2022.0
1630198,2024,0.617,25.0,584.6,0.626,2023.0
1630198,2025,0.657,26.0,539.6,0.617,2024.0
1630200,2022,0.534,23.0,741.2,0.545,2021.0
1630200,2023,0.591,24.0,600.6,0.534,2022.0
1630200,2024,0.617,25.0,239.20000000000002,0.591,2023.0
1630200,2025,0.637,26.0,617.5,0.617,2024.0
1630201,2022,0.479,25.0,243.79999999999998,0.488,2021.0
1630201,2023,0.533,26.0,324.3,0.479,2022.0
1630202,2022,0.536,25.0,244.79999999999998,0.578,2021.0
1630202,2023,0.597,26.0,631.4,0.536,2022.0
1630202,2024,0.633,27.0,864.0,0.597,2023.0
1630202,2025,0.584,28.0,1090.2,0.633,2024.0
1630205,2022,0.524,25.0,285.2,0.544,2021.0
1630205,2023,0.516,26.0,239.4,0.524,2022.0
1630205,2024,0.545,27.0,62.900000000000006,0.516,2023.0
1630208,2022,0.676,25.0,312.0,0.689,2021.0
1630208,2023,0.717,26.0,375.2,0.676,2022.0
1630208,2024,0.634,27.0,347.7,0.717,2023.0
1630208,2025,0.562,28.0,201.60000000000002,0.634,2024.0
1630214,2022,0.621,24.0,305.0,0.51,2021.0
1630214,2023,0.472,25.0,280.8,0.621,2022.0
1630214,2024,0.31,26.0,52.800000000000004,0.472,2023.0
1630215,2024,0.549,24.0,456.0,0.579,2023.0
1630217,2022,0.606,25.0,939.5999999999999,0.592,2021.0
1630217,2023,0.589,26.0,777.0,0.606,2022.0
1630217,2024,0.6,27.0,1021.2,0.589,2023.0
1630217,2025,0.607,28.0,1205.3999999999999,0.6,2024.0
1630219,2022,0.624,25.0,67.80000000000001,0.589,2021.0
1630219,2023,0.466,26.0,159.6,0.624,2022.0
1630224,2022,0.538,21.0,1360.3999999999999,0.547,2021.0
1630224,2023,0.541,22.0,1328.3999999999999,0.538,2022.0
1630224,2024,0.544,23.0,1435.0,0.541,2023.0
1630224,2025,0.516,24.0,512.0,0.544,2024.0
1630227,2022,0.447,21.0,239.4,0.48,2021.0
1630228,2022,0.597,20.0,495.8,0.6,2021.0
1630228,2023,0.598,21.0,858.4,0.597,2022.0
1630228,2024,0.535,22.0,568.6999999999999,0.598,2023.0
1630228,2025,0.557,23.0,338.40000000000003,0.535,2024.0
1630230,2022,0.539,25.0,569.8000000000001,0.505,2021.0
1630230,2023,0.576,26.0,369.59999999999997,0.539,2022.0
1630230,2024,0.584,27.0,710.7,0.576,2023.0
1630230,2025,0.592,28.0,821.4,0.584,2024.0
1630231,2022,0.635,22.0,721.6,0.603,2021.0
1630231,2023,0.563,23.0,180.0,0.635,2022.0
1630231,2024,0.618,24.0,202.1,0.563,2023.0
1630233,2022,0.655,25.0,79.8,0.603,2021.0
1630235,2022,0.424,25.0,59.800000000000004,0.554,2021.0
1630235,2023,0.426,26.0,91.2,0.424,2022.0
1630240,2022,0.517,24.0,120.0,0.499,2021.0
1630240,2023,0.492,25.0,55.199999999999996,0.517,2022.0
1630241,2024,0.583,29.0,426.0,0.598,2023.0
1630241,2025,0.644,30.0,483.6,0.583,2024.0
1630245,2022,0.567,23.0,568.0,0.596,2021.0
1630245,2023,0.604,24.0,722.0,0.567,2022.0
1630245,2024,0.585,25.0,450.8,0.604,2023.0
1630245,2025,0.63,26.0,745.2,0.585,2024.0
1630249,2024,0.661,25.0,290.7,0.633,2023.0
1630249,2025,0.609,26.0,429.0,0.661,2024.0
1630256,2022,0.546,27.0,229.4,0.567,2021.0
1630256,2023,0.538,28.0,227.5,0.546,2022.0
1630256,2024,0.557,29.0,145.6,0.538,2023.0
1630256,2025,0.567,30.0,110.39999999999999,0.557,2024.0
1630264,2022,0.604,30.0,129.8,0.682,2021.0
1630264,2023,0.537,31.0,160.0,0.604,2022.0
1630264,2024,0.586,32.0,86.7,0.537,2023.0
1630264,2025,0.682,33.0,214.5,0.586,2024.0
1630311,2025,0.516,29.0,435.59999999999997,0.455,2024.0
1630314,2024,0.634,25.0,188.1,0.439,2023.0
1630314,2025,0.572,26.0,613.8000000000001,0.634,2024.0
1630322,2022,0.573,25.0,176.29999999999998,0.562,2021.0
1630322,2023,0.653,26.0,102.60000000000001,0.573,2022.0
1630322,2024,0.504,27.0,249.6,0.653,2023.0
1630322,2025,0.532,28.0,88.0,0.504,2024.0
1630346,2023,0.638,27.0,112.0,0.538,2022.0
1630526,2022,0.548,22.0,249.4,0.526,2021.0
1630526,2023,0.564,23.0,93.6,0.548,2022.0
1630526,2024,0.563,24.0,349.8,0.564,2023.0
1630526,2025,0.468,25.0,99.0,0.563,2024.0
1630527,2022,0.515,21.0,121.0,0.481,2021.0
1630527,2023,0.476,22.0,160.0,0.515,2022.0
1630527,2024,0.535,23.0,382.2,0.476,2023.0
1630528,2022,0.523,21.0,326.4,0.534,2021.0
1630529,2022,0.567,24.0,501.59999999999997,0.573,2021.0
1630529,2023,0.636,25.0,585.2,0.567,2022.0
1630529,2024,0.541,26.0,172.0,0.636,2023.0
1630529,2025,0.491,27.0,476.0,0.541,2024.0
1630530,2022,0.65,23.0,797.9,0.558,2021.0
1630530,2023,0.612,24.0,621.3000000000001,0.65,2022.0
1630530,2024,0.598,25.0,837.4000000000001,0.612,2023.0
1630530,2025,0.613,26.0,1049.4,0.598,2024.0
1630531,2024,0.511,22.0,90.3,0.49,2023.0
1630532,2022,0.589,21.0,1120.0,0.559,2021.0
1630532,2023,0.575,22.0,1094.3999999999999,0.589,2022.0
1630532,2024,0.558,23.0,1164.0,0.575,2023.0
1630532,2025,0.588,24.0,506.6,0.558,2024.0
1630533,2022,0.511,21.0,196.1,0.559,2021.0
1630533,2023,0.511,22.0,377.40000000000003,0.511,2022.0
1630533,2024,0.55,23.0,522.9000000000001,0.511,2023.0
1630533,2025,0.579,24.0,431.2,0.55,2024.0
1630534,2023,0.497,24.0,436.79999999999995,0.561,2022.0
1630534,2024,0.601,25.0,531.2,0.497,2023.0
1630534,2025,0.525,26.0,279.0,0.601,2024.0
1630537,2022,0.496,26.0,331.2,0.537,2021.0
1630537,2023,0.512,27.0,212.4,0.496,2022.0
1630538,2022,0.535,22.0,571.1999999999999,0.558,2021.0
1630538,2023,0.49,23.0,251.6,0.535,2022.0
1630538,2024,0.576,24.0,117.60000000000001,0.49,2023.0
1630538,2025,0.599,25.0,468.59999999999997,0.576,2024.0
1630540,2022,0.475,22.0,217.6,0.393,2021.0
1630540,2023,0.59,23.0,455.6,0.475,2022.0
1630540,2024,0.531,24.0,544.0,0.59,2023.0
1630540,2025,0.578,25.0,405.90000000000003,0.531,2024.0
1630541,2022,0.603,21.0,226.8,0.573,2021.0
1630541,2023,0.578,22.0,422.40000000000003,0.603,2022.0
1630541,2024,0.578,23.0,569.8000000000001,0.578,2023.0
1630541,2025,0.6,24.0,558.0,0.578,2024.0
1630543,2022,0.595,21.0,315.0,0.607,2021.0
1630543,2023,0.689,22.0,234.0,0.595,2022.0
1630544,2022,0.492,22.0,502.5,0.501,2021.0
1630544,2023,0.559,23.0,315.7,0.492,2022.0
1630544,2024,0.537,24.0,161.20000000000002,0.559,2023.0
1630544,2025,0.462,25.0,302.1,0.537,2024.0
1630545,2025,0.597,25.0,172.0,0.56,2024.0
1630547,2022,0.463,22.0,193.8,0.459,2021.0
1630548,2023,0.62,23.0,110.0,0.411,2022.0
1630548,2024,0.573,24.0,473.6,0.62,2023.0
1630549,2022,0.581,21.0,172.8,0.593,2021.0
1630549,2023,0.596,22.0,292.8,0.581,2022.0
1630549,2024,0.568,23.0,315.0,0.596,2023.0
1630549,2025,0.638,24.0,353.40000000000003,0.568,2024.0
1630550,2022,0.506,20.0,234.6,0.525,2021.0
1630550,2023,0.519,21.0,182.7,0.506,2022.0
1630550,2024,0.517,22.0,60.0,0.519,2023.0
1630551,2024,0.614,24.0,409.2,0.526,2023.0
1630551,2025,0.589,25.0,462.3,0.614,2024.0
1630552,2023,0.584,22.0,700.0,0.554,2022.0
1630552,2024,0.569,23.0,543.6,0.584,2023.0
1630552,2025,0.581,24.0,1231.2,0.569,2024.0
1630553,2022,0.482,21.0,180.0,0.453,2021.0
1630556,2022,0.502,22.0,93.60000000000001,0.516,2021.0
1630556,2023,0.541,23.0,81.0,0.502,2022.0
1630556,2024,0.597,24.0,136.0,0.541,2023.0
1630557,2022,0.657,24.0,584.6,0.586,2021.0
1630557,2023,0.62,25.0,792.0,0.657,2022.0
1630557,2024,0.584,26.0,567.3000000000001,0.62,2023.0
1630557,2025,0.609,27.0,394.4,0.584,2024.0
1630558,2022,0.545,24.0,400.0,0.489,2021.0
1630558,2023,0.555,25.0,324.0,0.545,2022.0
1630558,2024,0.573,26.0,473.6,0.555,2023.0
1630558,2025,0.582,27.0,532.0,0.573,2024.0
1630559,2022,0.687,25.0,492.8,0.6,2021.0
1630559,2023,0.613,26.0,943.0,0.687,2022.0
1630559,2024,0.616,27.0,1036.6,0.613,2023.0
1630559,2025,0.641,28.0,759.9,0.616,2024.0
1630560,2022,0.567,21.0,456.0,0.519,2021.0
1630560,2023,0.554,22.0,1188.0,0.567,2022.0
1630560,2024,0.575,23.0,455.0,0.554,2023.0
1630560,2025,0.53,24.0,462.0,0.575,2024.0
1630561,2022,0.497,23.0,78.2,0.444,2021.0
1630567,2022,0.524,21.0,1016.4,0.552,2021.0
1630567,2023,0.566,22.0,942.0,0.524,2022.0
1630567,2024,0.523,23.0,1066.0,0.566,2023.0
1630567,2025,0.577,24.0,1120.0,0.523,2024.0
1630568,2022,0.652,24.0,114.79999999999998,0.535,2021.0
1630568,2023,0.576,25.0,75.0,0.652,2022.0
1630568,2024,0.573,26.0,105.30000000000001,0.576,2023.0
1630568,2025,0.682,27.0,358.8,0.573,2024.0
1630570,2022,0.625,22.0,322.40000000000003,0.59,2021.0
1630570,2023,0.611,23.0,308.70000000000005,0.625,2022.0
1630570,2024,0.557,24.0,352.0,0.611,2023.0
1630570,2025,0.573,25.0,270.29999999999995,0.557,2024.0
1630572,2022,0.516,24.0,227.9,0.618,2021.0
1630572,2023,0.559,25.0,156.4,0.516,2022.0
1630572,2024,0.628,26.0,280.59999999999997,0.559,2023.0
1630572,2025,0.637,27.0,632.0,0.628,2024.0
1630573,2023,0.629,26.0,560.9,0.634,2022.0
1630573,2024,0.632,27.0,475.7,0.629,2023.0
1630573,2025,0.59,28.0,600.6,0.632,2024.0
1630577,2023,0.57,23.0,399.6,0.6,2022.0
1630577,2024,0.577,24.0,664.1999999999999,0.57,2023.0
1630577,2025,0.609,25.0,688.8000000000001,0.577,2024.0
1630578,2022,0.599,20.0,802.5,0.552,2021.0
1630578,2023,0.585,21.0,982.8,0.599,2022.0
1630578,2024,0.545,22.0,1140.0,0.585,2023.0
1630578,2025,0.569,23.0,1123.2,0.545,2024.0
1630579,2022,0.78,24.0,109.2,0.674,2021.0
1630579,2023,0.702,25.0,54.0,0.78,2022.0
1630579,2024,0.639,26.0,68.9,0.702,2023.0
1630579,2025,0.772,27.0,187.6,0.639,2024.0
1630581,2022,0.533,20.0,1117.2,0.478,2021.0
1630581,2023,0.547,21.0,848.0,0.533,2022.0
1630581,2024,0.57,22.0,798.0,0.547,2023.0
1630581,2025,0.562,23.0,718.2,0.57,2024.0
1630583,2022,0.591,22.0,523.6,0.452,2021.0
1630583,2023,0.539,23.0,567.3000000000001,0.591,2022.0
1630583,2024,0.588,24.0,650.0,0.539,2023.0
1630583,2025,0.572,25.0,477.3,0.588,2024.0
1630587,2022,0.567,24.0,286.0,0.629,2021.0
1630587,2023,0.46,25.0,115.0,0.567,2022.0
1630590,2024,0.582,24.0,592.5,0.596,2023.0
1630590,2025,0.537,25.0,96.0,0.582,2024.0
1630591,2022,0.528,22.0,445.20000000000005,0.455,2021.0
1630591,2023,0.602,23.0,712.5,0.528,2022.0
1630591,2024,0.536,24.0,479.5,0.602,2023.0
1630591,2025,0.561,25.0,649.8000000000001,0.536,2024.0
1630592,2024,0.541,24.0,616.1999999999999,0.537,2023.0
1630592,2025,0.536,25.0,275.4,0.541,2024.0
1630595,2022,0.492,21.0,224.39999999999998,0.504,2021.0
1630595,2023,0.546,22.0,1165.6000000000001,0.492,2022.0
1630595,2024,0.565,23.0,1456.0,0.546,2023.0
1630595,2025,0.564,24.0,1190.4,0.565,2024.0
1630596,2022,0.591,22.0,948.0,0.549,2021.0
1630596,2023,0.626,23.0,550.0,0.591,2022.0
1630596,2024,0.633,24.0,908.8000000000001,0.626,2023.0
1630596,2025,0.596,25.0,858.0,0.633,2024.0
1630598,2022,0.607,24.0,364.0,0.556,2021.0
1630598,2023,0.664,25.0,374.4,0.607,2022.0
1630598,2024,0.596,26.0,729.6,0.664,2023.0
1630598,2025,0.538,27.0,533.0,0.596,2024.0
1630611,2024,0.575,23.0,179.20000000000002,0.656,2023.0
1630611,2025,0.609,24.0,462.4,0.575,2024.0
1630613,2022,0.458,23.0,257.3,0.521,2021.0
1630623,2025,0.588,26.0,144.0,0.488,2024.0
1630625,2022,0.505,23.0,130.20000000000002,0.463,2021.0
1630625,2023,0.504,24.0,502.20000000000005,0.505,2022.0
1630625,2024,0.497,25.0,509.2,0.504,2023.0
1630631,2022,0.525,25.0,488.0,0.52,2021.0
1630631,2023,0.54,26.0,347.2,0.525,2022.0
1630631,2024,0.523,27.0,520.8000000000001,0.54,2023.0
1630631,2025,0.543,28.0,448.5,0.523,2024.0
1630639,2024,0.542,24.0,189.79999999999998,0.519,2023.0
1630639,2025,0.588,25.0,79.19999999999999,0.542,2024.0
1630643,2025,0.598,28.0,615.0,0.666,2024.0
1630647,2023,0.549,27.0,167.7,0.533,2022.0
1630678,2022,0.557,23.0,74.39999999999999,0.656,2021.0
1630688,2022,0.522,28.0,228.0,0.494,2021.0
1630692,2023,0.451,25.0,381.90000000000003,0.531,2022.0
1630692,2024,0.541,26.0,145.0,0.451,2023.0
1630692,2025,0.525,27.0,553.0,0.541,2024.0
1630695,2025,0.679,28.0,291.40000000000003,0.563,2024.0
1630696,2025,0.532,28.0,322.0,0.656,2024.0
1630699,2023,0.592,23.0,168.0,0.513,2022.0
1630699,2024,0.535,24.0,66.5,0.592,2023.0
1630699,2025,0.563,25.0,75.60000000000001,0.535,2024.0
1630700,2023,0.529,21.0,311.09999999999997,0.503,2022.0
1630700,2024,0.545,22.0,919.6,0.529,2023.0
1630700,2025,0.542,23.0,775.1999999999999,0.545,2024.0
1630702,2023,0.517,21.0,481.79999999999995,0.571,2022.0
1630702,2024,0.549,22.0,416.09999999999997,0.517,2023.0
1630702,2025,0.566,23.0,427.5,0.549,2024.0
1630703,2024,0.54,21.0,686.4,0.489,2023.0
1630703,2025,0.553,22.0,342.0,0.54,2024.0
1630811,2025,0.52,27.0,169.60000000000002,0.503,2024.0
1631093,2023,0.536,22.0,970.1999999999999,0.528,2022.0
1631093,2024,0.569,23.0,414.0,0.536,2023.0
1631093,2025,0.571,24.0,255.3,0.569,2024.0
1631094,2023,0.546,21.0,1408.0,0.529,2022.0
1631094,2024,0.551,22.0,910.8000000000001,0.546,2023.0
1631094,2025,0.566,23.0,1152.0,0.551,2024.0
1631095,2023,0.571,21.0,836.0,0.514,2022.0
1631095,2024,0.562,22.0,564.3000000000001,0.571,2023.0
1631095,2025,0.569,23.0,977.9,0.562,2024.0
1631096,2024,0.599,23.0,342.4,0.632,2023.0
1631096,2025,0.653,24.0,779.7,0.599,2024.0
1631097,2023,0.562,22.0,660.8,0.566,2022.0
1631097,2024,0.579,23.0,849.6,0.562,2023.0
1631097,2025,0.575,24.0,675.0,0.579,2024.0
1631098,2023,0.462,22.0,155.0,0.446,2022.0
1631098,2024,0.473,23.0,78.19999999999999,0.462,2023.0
1631099,2023,0.569,23.0,977.9,0.597,2022.0
1631099,2024,0.553,24.0,820.8000000000001,0.569,2023.0
1631099,2025,0.499,25.0,299.0,0.553,2024.0
1631100,2023,0.382,20.0,62.0,0.577,2022.0
1631101,2023,0.524,21.0,435.2,0.568,2022.0
1631101,2024,0.551,22.0,1101.6000000000001,0.524,2023.0
1631101,2025,0.546,23.0,869.9999999999999,0.551,2024.0
1631103,2023,0.526,21.0,630.0,0.524,2022.0
1631103,2024,0.575,22.0,188.0,0.526,2023.0
1631103,2025,0.604,23.0,92.39999999999999,0.575,2024.0
1631104,2023,0.537,21.0,213.5,0.393,2022.0
1631104,2024,0.51,22.0,185.60000000000002,0.537,2023.0
1631104,2025,0.511,23.0,124.0,0.51,2024.0
1631105,2023,0.653,20.0,561.1999999999999,0.655,2022.0
1631105,2024,0.703,21.0,546.0,0.653,2023.0
1631105,2025,0.688,22.0,805.0,0.703,2024.0
1631106,2023,0.528,23.0,189.2,0.525,2022.0
1631106,2024,0.567,24.0,558.6,0.528,2023.0
1631106,2025,0.514,25.0,582.0,0.567,2024.0
1631107,2023,0.583,21.0,280.59999999999997,0.53,2022.0
1631107,2024,0.595,22.0,377.2,0.583,2023.0
1631107,2025,0.48,23.0,314.90000000000003,0.595,2024.0
1631108,2023,0.544,21.0,241.20000000000002,0.566,2022.0
1631108,2024,0.57,22.0,592.8,0.544,2023.0
1631108,2025,0.601,23.0,723.8000000000001,0.57,2024.0
1631109,2023,0.675,22.0,150.1,0.659,2022.0
1631109,2024,0.647,23.0,448.79999999999995,0.675,2023.0
1631109,2025,0.68,24.0,438.0,0.647,2024.0
1631110,2023,0.513,21.0,777.0,0.509,2022.0
1631110,2024,0.589,22.0,469.79999999999995,0.513,2023.0
1631110,2025,0.563,23.0,127.6,0.589,2024.0
1631114,2023,0.621,23.0,994.0,0.601,2022.0
1631114,2024,0.573,24.0,1166.1,0.621,2023.0
1631114,2025,0.56,25.0,445.5,0.573,2024.0
1631115,2023,0.596,23.0,72.0,0.565,2022.0
1631115,2024,0.519,24.0,259.6,0.596,2023.0
1631116,2023,0.502,21.0,155.79999999999998,0.546,2022.0
1631117,2023,0.663,22.0,352.0,0.702,2022.0
1631117,2024,0.66,23.0,417.6,0.663,2023.0
1631119,2023,0.561,22.0,227.7,0.559,2022.0
1631119,2024,0.594,23.0,220.9,0.561,2023.0
1631119,2025,0.597,24.0,351.0,0.594,2024.0
1631121,2023,0.565,21.0,230.1,0.519,2022.0
1631124,2024,0.559,23.0,487.5,0.482,2023.0
1631124,2025,0.59,24.0,319.2,0.559,2024.0
1631128,2023,0.554,23.0,483.8,0.568,2022.0
1631128,2024,0.665,24.0,821.6,0.554,2023.0
1631128,2025,0.607,25.0,387.20000000000005,0.665,2024.0
1631131,2025,0.633,26.0,145.8,0.64,2024.0
1631132,2025,0.453,26.0,72.9,0.624,2024.0
1631133,2023,0.546,21.0,511.2,0.496,2022.0
1631133,2024,0.601,22.0,228.0,0.546,2023.0
1631133,2025,0.568,23.0,211.2,0.601,2024.0
1631157,2025,0.583,23.0,1028.6000000000001,0.6,2024.0
1631165,2024,0.664,25.0,464.0,0.627,2023.0
1631165,2025,0.579,26.0,381.59999999999997,0.664,2024.0
1631166,2025,0.658,25.0,64.8,0.5,2024.0
1631169,2025,0.653,23.0,249.89999999999998,0.605,2024.0
1631170,2024,0.543,24.0,462.0,0.574,2023.0
1631170,2025,0.57,25.0,915.0,0.543,2024.0
1631172,2023,0.54,21.0,115.5,0.505,2022.0
1631172,2024,0.538,22.0,125.8,0.54,2023.0
1631172,2025,0.516,23.0,399.0,0.538,2024.0
1631197,2024,0.602,25.0,86.8,0.597,2023.0
1631200,2024,0.472,24.0,276.0,0.481,2023.0
1631200,2025,0.55,25.0,273.59999999999997,0.472,2024.0
1631204,2024,0.589,24.0,296.40000000000003,0.542,2023.0
1631204,2025,0.533,25.0,178.6,0.589,2024.0
1631207,2023,0.512,21.0,159.3,0.523,2022.0
1631207,2024,0.546,22.0,270.1,0.512,2023.0
1631207,2025,0.523,23.0,153.60000000000002,0.546,2024.0
1631212,2023,0.539,21.0,448.0,0.553,2022.0
1631212,2024,0.564,22.0,428.4,0.539,2023.0
1631212,2025,0.594,23.0,583.2,0.564,2024.0
1631213,2025,0.501,27.0,276.0,0.533,2024.0
1631216,2023,0.582,21.0,206.5,0.508,2022.0
1631216,2024,0.605,22.0,191.39999999999998,0.582,2023.0
1631217,2025,0.653,24.0,365.0,0.609,2024.0
1631218,2024,0.587,25.0,303.8,0.692,2023.0
1631218,2025,0.578,26.0,121.89999999999999,0.587,2024.0
1631221,2024,0.578,26.0,158.4,0.586,2023.0
1631221,2025,0.575,27.0,840.0,0.578,2024.0
1631222,2023,0.54,22.0,304.5,0.531,2022.0
1631222,2024,0.591,23.0,336.59999999999997,0.54,2023.0
1631222,2025,0.571,24.0,524.8000000000001,0.591,2024.0
1631223,2023,0.484,23.0,409.5,0.519,2022.0
1631223,2024,0.561,24.0,125.39999999999999,0.484,2023.0
1631230,2023,0.548,21.0,112.2,0.567,2022.0
1631230,2024,0.58,22.0,112.0,0.548,2023.0
1631230,2025,0.597,23.0,397.59999999999997,0.58,2024.0
1631243,2025,0.539,23.0,292.59999999999997,0.52,2024.0
1631245,2025,0.589,27.0,328.3,0.58,2024.0
1631246,2024,0.504,24.0,167.4,0.597,2023.0
1631246,2025,0.478,25.0,292.0,0.504,2024.0
1631248,2025,0.616,25.0,331.09999999999997,0.49,2024.0
1631254,2023,0.537,21.0,77.7,0.572,2022.0
1631255,2025,0.696,25.0,235.6,0.639,2024.0
1631260,2023,0.617,24.0,196.0,0.607,2022.0
1631260,2024,0.621,25.0,423.4,0.617,2023.0
1631260,2025,0.627,26.0,616.2,0.621,2024.0
1631288,2023,0.544,25.0,78.0,0.647,2022.0
1631288,2024,0.544,26.0,159.1,0.544,2023.0
1631288,2025,0.624,27.0,152.0,0.544,2024.0
1631311,2024,0.514,24.0,78.0,0.533,2023.0
1631323,2023,0.6,28.0,547.8000000000001,0.495,2022.0
1631323,2024,0.544,29.0,375.0,0.6,2023.0
1631323,2025,0.579,30.0,469.0,0.544,2024.0
1631466,2024,0.496,26.0,62.0,0.565,2023.0
1631466,2025,0.592,27.0,88.2,0.496,2024.0
1641705,2024,0.594,21.0,855.6,0.565,2023.0
1641705,2025,0.626,22.0,1081.6,0.594,2024.0
1641706,2024,0.54,22.0,491.4,0.552,2023.0
1641706,2025,0.574,23.0,1046.5,0.54,2024.0
1641708,2024,0.602,22.0,696.9,0.576,2023.0
1641708,2025,0.594,23.0,1042.8,0.602,2024.0
1641709,2024,0.568,22.0,460.2,0.522,2023.0
1641709,2025,0.545,23.0,576.7,0.568,2024.0
1641710,2024,0.521,21.0,616.2,0.56,2023.0
1641710,2025,0.549,22.0,774.4,0.521,2024.0
1641711,2024,0.543,21.0,648.0,0.546,2023.0
1641711,2025,0.538,22.0,387.59999999999997,0.543,2024.0
1641712,2024,0.499,21.0,140.4,0.451,2023.0
1641712,2025,0.493,22.0,313.6,0.499,2024.0
1641713,2024,0.482,20.0,200.10000000000002,0.554,2023.0
1641713,2025,0.591,21.0,511.50000000000006,0.482,2024.0
1641715,2024,0.549,20.0,402.90000000000003,0.561,2023.0
1641715,2025,0.528,21.0,168.0,0.549,2024.0
1641716,2024,0.59,21.0,360.0,0.527,2023.0
1641716,2025,0.543,22.0,729.6,0.59,2024.0
1641717,2024,0.562,21.0,489.6,0.612,2023.0
1641717,2025,0.538,22.0,585.1999999999999,0.562,2024.0
1641718,2024,0.539,21.0,917.9,0.533,2023.0
1641718,2025,0.609,22.0,880.2,0.539,2024.0
1641722,2024,0.504,23.0,554.4,0.533,2023.0
1641722,2025,0.48,24.0,255.0,0.504,2024.0
1641724,2025,0.561,22.0,252.99999999999997,0.491,2024.0
1641726,2024,0.704,21.0,190.79999999999998,0.728,2023.0
1641727,2025,0.51,21.0,93.0,0.58,2024.0
1641729,2024,0.612,21.0,596.4,0.511,2023.0
1641729,2025,0.59,22.0,855.0,0.612,2024.0
1641730,2024,0.516,20.0,372.59999999999997,0.626,2023.0
1641730,2025,0.554,21.0,633.6,0.516,2024.0
1641731,2024,0.515,20.0,625.4,0.543,2023.0
1641731,2025,0.531,21.0,543.1999999999999,0.515,2024.0
1641732,2024,0.544,23.0,128.7,0.422,2023.0
1641733,2024,0.502,21.0,570.0,0.511,2023.0
1641733,2025,0.552,22.0,162.0,0.502,2024.0
1641737,2025,0.638,23.0,220.1,0.714,2024.0
1641738,2024,0.513,25.0,72.0,0.49,2023.0
1641738,2025,0.594,26.0,268.40000000000003,0.513,2024.0
1641739,2024,0.572,25.0,717.5999999999999,0.547,2023.0
1641739,2025,0.578,26.0,893.8000000000001,0.572,2024.0
1641740,2025,0.534,24.0,231.2,0.598,2024.0
1641741,2024,0.502,23.0,459.9,0.604,2023.0
1641744,2025,0.669,24.0,97.9,0.624,2024.0
1641748,2024,0.554,23.0,194.29999999999998,0.596,2023.0
1641748,2025,0.425,24.0,120.0,0.554,2024.0
1641757,2025,0.628,26.0,402.0,0.509,2024.0
1641763,2024,0.571,21.0,284.40000000000003,0.521,2023.0
1641763,2025,0.534,22.0,120.0,0.571,2024.0
1641764,2024,0.557,22.0,627.2,0.54,2023.0
1641764,2025,0.583,23.0,869.1999999999999,0.557,2024.0
1641765,2024,0.484,22.0,171.6,0.496,2023.0
1641765,2025,0.662,23.0,349.79999999999995,0.484,2024.0
1641767,2024,0.555,23.0,289.79999999999995,0.524,2023.0
1641767,2025,0.561,24.0,390.0,0.555,2024.0
1641774,2024,0.608,22.0,241.5,0.554,2023.0
1641774,2025,0.603,23.0,318.5,0.608,2024.0
1641775,2025,0.623,22.0,265.2,0.464,2024.0
1641783,2025,0.576,25.0,623.6999999999999,0.522,2024.0
1641787,2024,0.53,24.0,221.20000000000002,0.616,2023.0
1641796,2025,0.605,25.0,560.0,0.546,2024.0
1641816,2025,0.398,26.0,52.5,0.506,2024.0
1641824,2025,0.586,21.0,962.5,0.571,2024.0
1641842,2025,0.525,20.0,546.0,0.556,2024.0
1641854,2024,0.61,25.0,137.70000000000002,0.564,2023.0
1641854,2025,0.524,26.0,256.0,0.61,2024.0
1641871,2024,0.552,29.0,165.6,0.571,2023.0
1641871,2025,0.613,30.0,73.6,0.552,2024.0
1641890,2025,0.532,21.0,50.400000000000006,0.626,2024.0
1641998,2024,0.537,25.0,72.2,0.582,2023.0
1642258,2025,0.557,21.0,536.0,0.558,2024.0
1642259,2025,0.544,21.0,657.5999999999999,0.482,2024.0
